,text,category,label
6747,Mugamoodi part 2 maari erukkum pola,Positive ,2
6748,Thala varanu vazhi vidungo Nee vaa Thala,Positive ,2
6749,Oct 4 Vara Wait Panna mudiyuma trailer ah vanthu vanthu pakravanga Like panunga,Positive ,2
6750,Ennada trailer fullah mass ah irukku ithula naa yethada 30 sec status ku edit pannuven,Positive ,2
6751,Long time ku apram ajith sir oda original voice apdiye kekuran rompa happy ya iruku waiting thala,Positive ,2
6752,Dislikes pottavanga ellarum jaadhi veri pudicha dogs ah irupanunga,Positive ,2
6753,1 15 to 1 18 thalaiver vetkam kuthikarapa iyo Mudiyala,Positive ,2
6754,Supper katta waiting thalaivar pongal petta paraakk,Positive ,2
6755,Intha trailer dislike pandra va manushan na illa,Positive ,2
6756,Looks like shit CGI Script,Positive ,2
6757,Vijay Sethupathi in commercial plot set ellam pottu dance aadi irukaru appo pakka flop than,Negative ,0
6758,THALAAAA polaaaaaaaaaaa varumaaaa loveeeee uuuu sirrrr hugging face hugging face,Positive ,2
6759,neraya neraya neraya neraya neraya,Positive ,2
6760,2 08 semma palaya rajini okka makka semmaya iruku,Positive ,2
6761,All 7k dislikes viswasam fans,Negative ,0
6762,illaya super star DHANUSH than adi poli king,Positive ,2
6763,Far better than Kaala and Kabali,Positive ,2
6764,Thailaivar Back All rajini sirs fans hit like,Positive ,2
6765,Thalaivaaaaaaaaaaa Marana Masssssssssss Intha Pongal Pettta Pongal ya smiling face with 3 hearts smiling face with 3 hearts,Positive ,2
6766,Petta likes BROKED KAL ODAACHACHU INIMAE HEAD thaan ore soruvu,Negative ,0
6767,Comments pakka ethana per Vandhurkinga hit like button Always thala da,Positive ,2
6768,Bigil kuda motha thayar pola alu,Negative ,0
6769,Bhai jo mera channel subscribe karega me uska channel subscribe karunga,Mixed_feelings ,1
6770,Bigil movie illa naraya naraya naraya copy,Negative ,0
6771,English movie trailer Mari irukku scenes with dialogues natchatira nayakanin aatatha paarka marana waiting,Positive ,2
6772,Bat man trailer patamari iruku,Positive ,2
6773,Rajini waste but Sankar mass director,Negative ,0
6774,Indha padatha remake panna solli Vinoth kita ketadhu thala dhan appo endha alavuku padam mukiyamnu parunga,Positive ,2
6775,Mugammoodi padam njavekam vanthavar like podu face with cowboy hat face with cowboy hat sk fan from kerala,Positive ,2
6776,y innum trending la varalaa,Positive ,2
6777,0 23 ANY ONE NOTICE X MEN DARK PHONIX MOVIE BGM,Positive ,2
6778,Feels like inspired from BhaveshJoshi movie,Positive ,2
6779,I didnt like it Its like cartoon movie,Negative ,0
6780,Hei evanukkaaccum pondatti pulla kutty sentiment gintiment irunda apdiye odi poidu kola gaandu le irukken kollame vide maatten massssssss,Positive ,2
6781,CALL OF DUTY UPDATED VERSION DOWNLOAD FROM MY CHANNEL,Positive ,2
6782,Dislikers lam ethuku inga varainga ponga da,Positive ,2
6783,Padaam pathuty vanthutu trailer pathavanga oru like poduga,Positive ,2
6784,Thala massFinal diaglogur semma mass da,Mixed_feelings ,1
6785,Super I m waiting kannada trailer,Negative ,0
6786,Batippa vikkiravanga kitta irunthu stutetsa kappatha poraru look like Baairava but ithula kasu neraya selau panranga pola,Positive ,2
6787,Seems to be similar to Malayalam movie chinthaamani Kolakkese,Mixed_feelings ,1
6788,Ippo enna panna porom Like panna porom,Positive ,2
6789,thalaivar varum bodhu mezhuguvarthi anajadha paatheengalaa stand irattai mezhuguvarthi simonukku tharamaana sambavam,Positive ,2
6790,Enna da innum 1million like kuda varala,Positive ,2
6791,Semma mass after shivaji Rajini very nice make up and look great star,Positive ,2
6792,Come on fast 1m likes,Positive ,2
6793,Oii ajith Un movie nalla ella,Negative ,0
6794,SK Anna Vera level SK FANS LIKE HERE S,Mixed_feelings ,1
6795,Little impeessing film Epadi iruku nu papom,Mixed_feelings ,1
6796,81k watch 94 k like epdi bro,Mixed_feelings ,1
6797,800k like super 1m like varanu,Positive ,2
6798,Vara level sk Anna I am waiting for movie sk sk sk,Positive ,2
6799,Singa thoda mudi narijita kade bayapitada,Negative ,0
6800,Kaththi bgm maaathiri erukku In alakil en ithayam thinking face thinking face,Negative ,0
6801,Saavumna sanda pottu saavanum sir bayathula kaila kalula vilunthu saava koodathu,Positive ,2
6802,Thala always massss ayyyoooo yana acting,Positive ,2
6803,At 0 34 and 0 55 vere level shankar sir,Positive ,2
6804,Neraya neraya neraya neraya Thala dialogue,Positive ,2
6805,Woooooow thalaivaaaaa Ur great and ur looking sooooooooooo Handsome,Positive ,2
6806,Iruku sambavam iruku bgm verithanam U1 1 04,Positive ,2
6807,Mass trailer pettaparakkk Viswasam trailer from tomorrow 1 30 pm,Mixed_feelings ,1
6808,ethanayoo peru intha padam unaku hit tharum nu solluvanga ana nan ipo soldren intha padam thuku kolanthainga matum than varum,Mixed_feelings ,1
6809,Pinga vida Nkp trilar mass tala i love you,Positive ,2
6810,777k like super thank u fans,Positive ,2
6811,Yogi babu ilaya intha movie la,Positive ,2
6812,Vaa thalaivaa pongal unnodathu thapetta parak,Negative ,0
6813,1 56 like sarkar vijay last dialouge fight secene,Positive ,2
6814,Ajith Kumar Yuvan Shankar Raja Combo Sirappana Tharamana Vetri,Positive ,2
6815,Dhanush ishttam from kerala fans,Positive ,2
6816,again Sivaji alavukku mass coming,Positive ,2
6817,Die hard fan of sangatamizhan by sangatamilachi,Positive ,2
6818,0 45 ai kutty moonji unakkennapa padathula nadikira naanga apdiya,Negative ,0
6819,Naan ellam lungi katyikit ooditta thalayadich veezhuva aanaaal Evan sadharana manithan illey star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Negative ,0
6820,Athey vintage nakkal la varanum,Positive ,2
6821,Thala yoda dialogue delivery ovvonrum sema mass ah iruku goosebumps overloaded,Positive ,2
6822,Super thalaiva indha dhadava Pongal Marana mass visvasam kusuvasama ayidum,Positive ,2
6823,Rajini is back Wowwww,Positive ,2
6824,Entha pada mass erukkum nu manasula nenakkera all Dhanush fans like pannuga frds,Positive ,2
6825,lite a batman bike sound ketta maari irukke thinking face thinking face,Positive ,2
6826,Namaku thevaiyanatha nama tha adichi vanganum,Positive ,2
6827,I am waiting Shankar sir,Positive ,2
6828,80 s 90 s la patha super star,Positive ,2
6829,vera level Thalaivaa sirapana tharamana sambavam waiting,Positive ,2
6830,Thalaivaaa Un dharisanam kaana kankodi vendum Dheivamey,Positive ,2
6831,Thala Vaanga Thala Neenga Namma Thala Getup Pudichavanga Like podunga,Positive ,2
6832,Dog bow bow Cat meow meow Idiots like like,Positive ,2
6833,Super semma vera level thala maaasss,Positive ,2
6834,Make it 10M views and 800k likes today,Positive ,2
6835,Even Being A Citizen Of Andhra Pradesh I Am Proud To Be A Die Hard Fan Of Rajini Marana Mass,Positive ,2
6836,Thala fans like podunga pa,Positive ,2
6837,tamilrockers irukkum podhu namakku yenna bayam haha,Mixed_feelings ,1
6838,Wwoww 1 38 scene kaangga ve poiye padam pakanum pakka massss,Positive ,2
6839,I am vj fan super thala nalla irukku,Positive ,2
6840,Neraya neraya neraya V era level thala,Positive ,2
6841,U1 bgm vere level solluravnge like podunge,Positive ,2
6842,Thala Thala Thala Thala Naraiya Naraiya Naraiya Naraiya Pidikkum,Positive ,2
6843,Masssssssssssss trailer waiting for Petta in Big Screen Soon Semmmma kollai kandu ley irukken semmmmma dialogue,Positive ,2
6844,Amitav baccan movie remake,Positive ,2
6845,kola Gand la erukan nanum THALAIVAR movikaga neenga,Positive ,2
6846,Romba interest a irukka wait panna mudiyama irukka Poi pink a paaru,Positive ,2
6847,Thalaiva semmmmmmmmmmmmmmmmmmmmmmmmmmaaaaaaaaaa vera leval super pakka nice,Mixed_feelings ,1
6848,VIJAY FANS NEXT 2020 DEEPAWALI WORLD RECORD NERAYA PADAIPOM BY THALA MASS SOORIYA,Positive ,2
6849,daai siva enga da iruka inga trailer release pannitanga da atleast nee teaser aachu release pannu da,Positive ,2
6850,Shankar Rajini Akshay Kumar AR Raghuman world record,Positive ,2
6851,Ayyoooo sema da Sankar Sir Ranjini Waiting For movie,Positive ,2
6852,Hit like for akshay kumar and rajni sir awsome trailer,Positive ,2
6853,Full mass on August 8 vange therikevidalam,Positive ,2
6854,Asuran padam style la sollanumna Yennaya trailer eh ippudu irukku,Negative ,0
6855,Enna eedhu bollywood pink movie marri aah eeruku,Positive ,2
6856,star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes Naan Tamil Cinema Fan Semma Trailer Thala,Positive ,2
6857,Avunga Avangaloda Firstlook Celebrate Panatum Namma Namaloda Trailera Celebrate Pannalam,Positive ,2
6858,Pakathane poringa Viswasam ah Petta ah nu hugging face hugging face,Mixed_feelings ,1
6859,masss masss masssasss vijs anna masss vera level pantch vera level,Positive ,2
6860,Super Semma keka I am from Telugu I like Vijay sethupathi Anna so much love u anna,Positive ,2
6861,Enna mairu da panraem fans likes yethungada,Positive ,2
6862,Entha naaaida VSP ananuku dis like pannathu kaila kedachinga mavana kollama vidamataaa i will prey god for blockbuster sangatamizhan,Negative ,0
6863,Mairu Mathiri irukunu solravan hit like Wasted Pink,Positive ,2
6864,Thalaivaaaaaaa celebration started Love u Thalaivaaa,Positive ,2
6865,HERO TRAILER LIKE THAMBI TRAILER COMMENT,Positive ,2
6866,End dialogue serupadi to Dislike guys rolling on the floor laughing rolling on the floor laughing,Positive ,2
6867,Mamamgam like Kunjali marakkar arabhikadalinte simham comment,Negative ,0
6868,Mass thalaivaaaaaa vaaaaaarrrrrrrrrrrraaa level 2 0,Positive ,2
6869,Appadilam nadakathu nadaka kudathuThala vera level,Mixed_feelings ,1
6870,Thalaiva Mmmmuuaah Semma semma love u,Positive ,2
6871,Ranjith mela kola gandla iruken machi,Negative ,0
6872,First day poaravangalam like poatu poanga,Mixed_feelings ,1
6873,Marana mass da trailer thalaivar and thalapathy rasigan,Mixed_feelings ,1
6874,Look like patha vachutiye parataa Petta parrak,Positive ,2
6875,This movie seems like cartoon movie,Mixed_feelings ,1
6876,Bigil record ah parthu inga vandhavaga like ah podu,Positive ,2
6877,Shankar and AR Rahman combo ultimatum,Positive ,2
6878,i am sure its gonaaaaaaaaaaaaaaa to be hiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiittttttttttttttttt,Positive ,2
6879,over 15 million views in 3 days and over 638k likes,Positive ,2
6880,Ultimate star ajith kumar,Positive ,2
6881,Ipdi niraya niraya niraya thala hit kuduparu that is thala,Positive ,2
6882,Va thalai va vaaa no 1 trending,Positive ,2
6883,film is very bad i dont like it,Negative ,0
6884,Akshay Kumar role ah sivakumar rukku kuduthurukalam,Mixed_feelings ,1
6885,Entha mathiri Neyraiya Neyraiya Neyraiya Neyraiya,Mixed_feelings ,1
6886,I think Akshara ku pair aa Dhuruv Vikram nadachirukkalam,Negative ,0
6887,Oruthar mela neenga VISWASAM katrathukaga yen mathavangala asinga paduthreenga,Positive ,2
6888,Last dialog unga fans ku solunga thala,Positive ,2
6889,Dislike Panra DoG ellam Yaru Any Guess,Negative ,0
6890,Semma but Yellam Avan seyal Pola irukku,Mixed_feelings ,1
6891,Movie otadu ajith nadikka teriyala vayadu aedu,Negative ,0
6892,Repeat mode for bgm Yuvan Vera level,Positive ,2
6893,Idhu podhum thala idhu podhum thala aiyooooo sema thala nee,Positive ,2
6894,Spiderman pado pathamari irukaarvangala lyk podingaa,Positive ,2
6895,Gethu kattanu atha thala mattu tha kattanu,Positive ,2
6896,My favorite actre vikram sir,Positive ,2
6897,Rekka 2 0 Oru top class padam kudutha 2 mokka padam kuduve nadichi kudutherarru namma makkal selvan nukku ithe velaiya poiruchu,Mixed_feelings ,1
6898,Yen Thalaivanin kaladi mannuku kuda yevannum samam illa,Positive ,2
6899,Sema looks Look like young Am waiting to watch Movie nalla iruko illaiyo but style semaiya iruku,Positive ,2
6900,Remake of pink movie,Positive ,2
6901,How many of you saw ma ka pa 2 18 to 2 23 p,Positive ,2
6902,Padam Vera level la iruka pothu I m waiting,Positive ,2
6903,Enimea action King Arjun Herova parkkamudiyathu,Positive ,2
6904,Thalaiva née eppa va ne style tha,Positive ,2
6905,Manju warrier fans like hit here,Positive ,2
6906,Last dialogue it s true for real life Talamass,Positive ,2
6907,Ithu reel lu sarkar real lu,Mixed_feelings ,1
6908,Thala nerkonda paarvai tariler vara level sollaravaga like poduga,Positive ,2
6909,Thalaivarthaaah gethuuuu thalaivar munnadii vaaalum aadaakudathu thalaiyumm adakudathuuu,Mixed_feelings ,1
6910,Dr br ambedkar sithathanthai uddaikka Enna oruvanalum thadukka mudiyathu hugging face hugging face,Positive ,2
6911,Vera level getup last minute super bro,Positive ,2
6912,Enna bro Trailer la yae suspense ah odachutaanga Konjo suspense vitrukalam But the rest Tharam,Negative ,0
6913,Sahoo 12M NKP 9M only So sad,Negative ,0
6914,overa iruku and editing illa konjam speed illama iruku,Mixed_feelings ,1
6915,Padippa mattum eduthukkave mudiyaathu Engineers like here Don t be upset namakkaana kaalam varum,Positive ,2
6916,10 times Mela pathavanga mattum like podunga,Mixed_feelings ,1
6917,Aiyo thalaya romba late ah parkaran Sorry thala,Positive ,2
6918,Jollllllllyyyyyyyyyyyyy indha year ean Thalaiva 4movie kuduthu irukaru happy ah irukaeeee,Positive ,2
6919,Padam Parthavanga vera level nenaichavanga lam oru like ah podunga,Positive ,2
6920,Ean kuttima nanga varom nee thyriyama release pannu,Positive ,2
6921,Rajini fans hit like Awesome tralier,Positive ,2
6922,1m like reach aaga wait panra thala fans mass ah therika vidunga,Positive ,2
6923,Anrume nee mattume en Thalaivaaa,Negative ,0
6924,Thanks to anils for 20k dislikes,Negative ,0
6925,Enga annan Rangaraj with Ajith sir Mass thaan nerd face nerd face,Positive ,2
6926,Naanu nijima rombo santhoshama eruke palaye pudhupettai sullan dhanusa paathe super movie I give 5star padathe paathangho unghalade viruphathe sollula yenuku,Positive ,2
6927,PARVAIYIL NERUPU PECHIL SHARPU ILLA,Negative ,0
6928,Fight seen marana masssss thala killi killii killikiii,Positive ,2
6929,Eppavume Thalayaiyum Thanmanathaiyum yarukagavum vittu kudukakudathu Thala fans,Positive ,2
6930,Arjun true fans like here,Positive ,2
6931,Aiyaiyo ippo mistakes vera kandupidikirenu kelambu vaaingale,Mixed_feelings ,1
6932,Ena da trailer keta full movie story potu vachrukeenga Padu paveengala,Negative ,0
6933,Intha Mathiri ponungaluku yellam ipdithan nadakkum Apdilam nadaka kudathu,Positive ,2
6934,Enna da hollywood level ku poitinga,Mixed_feelings ,1
6935,yuvan Ajithkumar H Vinodh thanks boneykapoor sridevi mam,Positive ,2
6936,JEYAM RAVI ya hero va potrundha nalla irukum nu nenaikiravanga like pannunga,Mixed_feelings ,1
6937,Big fan of akshay Kumar hit like,Positive ,2
6938,Super mass But yellam avan seyal padam patha mathiri iruku,Mixed_feelings ,1
6939,Akshay Kumar annen neenga bird ah ne,Mixed_feelings ,1
6940,Likes cmnts views rompa slow ah iruku Oruvela ithukum Vijay Fans kaasu kuduthurupangala,Mixed_feelings ,1
6941,oruthar mela nenga viswasath katarathuga enoruthar Yan asingapaduthiringa,Positive ,2
6942,Nammakitta kaadu irundha eduthukiduvanuva Ruva irundha pudingiduvanunuva Padippa mattum nammakittarndhu eduthukidave mudiyadhu,Positive ,2
6943,Vikram sir great Hollywood actor taan neenga Enaya inda manushan ipd irkaru,Mixed_feelings ,1
6944,Innaiku thaan Engaluku Diwali Happy Diwali Force,Positive ,2
6945,Thala ne mass luv u danush,Mixed_feelings ,1
6946,Enna da bomma padam Madhiri iruku,Positive ,2
6947,Namba pasanga mass kattitanga crash agi trailer nikuthu,Positive ,2
6948,Petta vs viswasam Petta Like Viswasam Comment,Negative ,0
6949,0 55 intha sec kagave teaser aa thirumbi paathavanga mattu intha comment ku like poodu,Positive ,2
6950,Vaaaanga thala unga entry ku tah waiting,Positive ,2
6951,ச ிறப்பான தரம ான sambavatha inimey than namma paarka porom,Negative ,0
6952,Trailer mudinjuduchenu feel pannuravanka like a thattunka,Positive ,2
6953,Mass movie Pola waiting sekkirama movie ah vidunka Da,Positive ,2
6954,BGM therikuthu sema mass,Positive ,2
6955,Thalaivaaaaaa chance illa my god enna style mass gethu nakkal ohh body fulla adurudu Love u Thalaivaaaaaaa,Mixed_feelings ,1
6956,1m likes varanum please alla active,Positive ,2
6957,Oruthar mela Biswas am kadda ennoruthara een asinkabaduthiteenga,Mixed_feelings ,1
6958,enna mathiri thala veriyarkal oru like podunga,Positive ,2
6959,BOOKED TICKETS THURSDAY EVENING SHOW,Positive ,2
6960,Intha padam kandippa crime story aatha irukkum,Positive ,2
6961,Asuran trailer no 1 go nice,Positive ,2
6962,AJITH ANNA FANS HIT LIKES,Positive ,2
6963,Ada ponga da sutta dosai yayey thirumba thirumba suttukittu,Negative ,0
6964,Aadukalam pudhuppetai kaadhal kondein polladhavan vada channai then ASURAN,Positive ,2
6965,H Vinod movie vs thala Kandi pa padam mass than,Negative ,0
6966,Views 44k Like 75k va purilaya,Negative ,0
6967,Uppa thanya palaya thalavir partha thrpthi vanthu irukku semaya irukku trailer petta pongal,Positive ,2
6968,Anil kunjigaliku 1m dislikes potu vitranum thala fans,Negative ,0
6969,Indha vayasuleyu enna style da only super star,Positive ,2
6970,Enga annan sethuvala padam hit akum,Positive ,2
6971,Bayya trailer adirindhi kachithanga bahubali ni dahtutundhi,Mixed_feelings ,1
6972,Tatti story hai Vfx bhi tatti hai,Negative ,0
6973,Sivakarthikeyanuku sunni irukka illaya irutha like pannugaillana comments pls,Negative ,0
6974,Avanga avanga manasatchiku therium trailer epdi irukunu,Mixed_feelings ,1
6975,Thala attitude ah like pannavanga mattum like podunga,Positive ,2
6976,Nerkonda PAARVAI Trailer Vera level SEMMA MASS THALA,Positive ,2
6977,Mass romba maranam iruku Vera level mass,Positive ,2
6978,pppaaaahhhh Semmaaa Ippa Enna panna pora sweet sapda porom,Positive ,2
6979,Rajinihaters Ku ORU MIDDLE FINGER SALUTE Thalaivar da,Mixed_feelings ,1
6980,Epdithan super star matum intha vayasula ipdi irukaro semma,Positive ,2
6981,teaser to bekaar tha per trailor dekh ke aankhen bahar aa gyi Mega blockbuster hogi movie,Negative ,0
