,text,category,label
1869,Oru janathayude nayakan megastar ammmukka in as hollywood level movie,Positive ,2
1870,Ikka haters onn ood kandam vazhy,Negative ,0
1871,Veree leval mommukkaaaaa marana maaaas,Positive ,2
1872,Dislike adicha mamookante fanse odu myrukale,Negative ,0
1873,Ithentha big b remakeoo Ennayaalum maassssss item annn mammuka vere level,Positive ,2
1874,Malayala cinemayude range maatti rachikkuvaan pokunna mamanga maholsavathinu thiri koluthi waiting for NOV 21,Positive ,2
1875,Padam average filim mathrameyullu fansukar pokkiparayunna rasamonnum padathinnillaa,Mixed_feelings ,1
1876,Lalettan kiduki ithu verum mass alla marana mass FDFS ne pwolikane Appo engane ettan fans,Positive ,2
1877,Trailer igane aanekil,Positive ,2
1878,Yethanu trailer trendigil varaathath vaishaketta nigal kaanunille,Negative ,0
1879,Ithine okke anu trailer ennu parayunnathu,Positive ,2
1880,Kidu Lucifer A10,Positive ,2
1881,Kola masss item lalettan polichu,Positive ,2
1882,Mass uff no reksha ingale powliyaane lalettaaaaaa lb u,Positive ,2
1883,1st show njaan ang edukkuvaaa,Positive ,2
1884,Ente laletta powli Romanjam Umma Love you laletta Raju etta ningalu powliyanu,Positive ,2
1885,Dislike adichu de grade cheyyamennathu mohamalla setanmare vyamoham,Negative ,0
1886,Ikka Ella malayalikaludeyum ahangaramaya vigaramanu love uuuuuuuuuuuuuuuuuuuuuuuu ikkakkaa,Positive ,2
1887,Suraaj ettan last dialogue very funny,Positive ,2
1888,Trailer adipoli ayyi but yevedokko pulimurugan feal vannille,Mixed_feelings ,1
1889,padam ennum kandu eppazum kannan thonunna padam,Positive ,2
1890,Schoolile pillare kandille thaadiyum meeshayum okke undllo thinking face thinking face,Mixed_feelings ,1
1891,Once a king,Positive ,2
1892,Trailer iragunnathinu mumba dislike adikkunnavarkk Naduviral namskkaram,Negative ,0
1893,Trailer ishtapettu like ittitundu june 14 kanam,Positive ,2
1894,Njan lalettan fan aaanu Enthayalum mammukkaa polikkatte ം,Positive ,2
1895,Ikaa Velya promotiononum nilkathey abhinayikunna padankal hitakunna maanthrikan,Positive ,2
1896,Gangster vannu thakarthu ini monsterinte oozham,Positive ,2
1897,Mammooka back ennu payunna comments nodu eka evideyum poyitilla thirichuvaran,Mixed_feelings ,1
1898,Villan aayi Suresh Gopi venam aayirunnu,Mixed_feelings ,1
1899,Trailer kandu lalettaa Cinema super hit avum all the best to you lalettaa,Positive ,2
1900,Ittymaani trailer kalakki polichu thimirthu ee onam nammal ingedukkuvaa,Positive ,2
1901,ithil dislike adichavarkkellam ente naduviral namaskkaram,Negative ,0
1902,Ufff kidukkachi nalla rich feel,Positive ,2
1903,mammookka uff ijjathy trailer romanjam mathram,Positive ,2
1904,Oru rakshayum illa trailer pwolichi padam maximum theatril thanne poi kanaan nokkum Mohanlal fan,Positive ,2
1905,Villain polichu Malayalam movieyil njan ivane polore villane kandittillla,Positive ,2
1906,Muriv etta simhathinde shwasam garjanethakal bhayangaram ayirunu Ijjathi comeback Kanji chodichavark biriyani koduthu prithvi and ettan,Positive ,2
1907,malayalam film industry ile etavum stylishaayitulla trailer LUSIFER,Positive ,2
1908,Jayasurya entry ulla bgm Arjun Reddy pole arkenkilum thonniyoo,Mixed_feelings ,1
1909,mammookka swantham cinimakalkk pratheeksha nalkarilla but abrahamin nalki,Positive ,2
1910,Unda alla Unda Pori unda boxofficil pattakam pole pottanja mathi,Negative ,0
1911,madhuraraja and lucifer randum 100cr club urrapayi,Positive ,2
1912,Malyala cinemaye verey level aakum mamankam,Positive ,2
1913,Oru mazhathil okke thalledo commentolikale Padam irangatte vijayikkatte,Mixed_feelings ,1
1914,Ikkayude Sound Mathram mathy FDFS urappikan,Positive ,2
1915,film putumayulla theme anu climax adupich kurach clishe aanenkilum padam kollam,Mixed_feelings ,1
1916,Laletta,Positive ,2
1917,Mammookka Nte Look Vere Level,Positive ,2
1918,It s a blockbuster prithvi keeeee jai,Positive ,2
1919,Ethine dislike adicha nainte makkal eatgaaa,Negative ,0
1920,Adipoli bgm and fight scenes super,Positive ,2
1921,Padam kandu Mammokka guest aanenkilum puthya piller pwolich Pina action fighting stunts okke vera level eenu,Positive ,2
1922,lalettan sound koothara style tone,Negative ,0
1923,Mammunniyepole oliporallithu Eathu yudham vannalum munpilundavum laettan dialogue delivery pirannu ee parayunna neeyokke pedukkum padam irangiyal,Negative ,0
1924,ൊ ikka fan aaya enik polum romanjam,Positive ,2
1925,naale release aakane patto veyya wait cheyyan,Positive ,2
1926,Lalettan fan anu But enk idh fans show kananam But nadakulla Ufff mammooka nth looka ah,Positive ,2
1927,dileep first day kaanan pokum family aayitt dileepinte cinema aanenn paranjalle ammayum wifeum cinema kanan varukayullu ingane aan pandu muthale,Positive ,2
1928,Rajuaattan na miss cheyyunnu angilum raja return pwolichu Mommookka thakarkkum,Mixed_feelings ,1
1929,Enthaayalum haters nu rosham theerkkan oru dislike button indayath nannayi keedangal,Negative ,0
1930,Pazassiraja ennu parannu chilakunnavar orkuka athu flop nnu,Negative ,0
1931,Odiyan pottum Nayika maju anu Laletta vere aram kittiyille,Negative ,0
1932,Trailer kandittt ith oru puthiya anubavam aayirikkum a new kazhcha in Malayalam movie,Positive ,2
1933,Lal fans kurachu kashttapedu unlike adichuuu,Negative ,0
1934,Pakshe padam villain movie pole aanuna kelkune emotional thrilling movie aano,Positive ,2
1935,idhu kandondu irkumbo romanjam koodi koodi verunnu,Positive ,2
1936,entee moone goosebumbs overload raju ettan direction polikum,Positive ,2
1937,Heavy trailer Rajuettaaa pwlichu by a ikka fan,Positive ,2
1938,Njan satyathil lalettan fana But e Trailer Oru rekshayilla Vera level pwoli,Positive ,2
1939,Uff ingnethe oru trailer malayalam industryil thanne vannukanilla Oru rakshayum illa adaar item thanne aann ൂ,Positive ,2
1940,Pwli trailer,Positive ,2
1941,Ilka polichuu pishu padam polikuma,Positive ,2
1942,kollakolli item enne paraju kettate ullu eppol kando first day locked,Positive ,2
1943,Orupadu ishtayi Nalla oru cinema pratheekshikunnu Ellrm kidu ane,Positive ,2
1944,Mammoka varunathu mathram kollam bakki short film polundu,Mixed_feelings ,1
1945,Daily vann oru pathu thavana engilum repeat adich kaanunnath njn maathramaanoo,Positive ,2
1946,Polichu thakarthu More 20 time watch kattaa waiting,Positive ,2
1947,Thugs off hindusthaninte visualsum kunjalimarakarinte audio um kollaaam,Mixed_feelings ,1
1948,entta ponno vara level katta waiting,Positive ,2
1949,Katta waitingggggg Laletta n Raju,Positive ,2
1950,Malayala cinema odiyanu munnil adiyaravu cheyyunna divasathin vendiyulla kaathiripp,Positive ,2
1951,16 nilayil pottum serial pole undu trailer valla kizhangum parilkkaan poda kovala,Negative ,0
1952,Rajayum pillerum stronga fourble strong waiting madhuraraja,Positive ,2
1953,LALETTAN UYIR BAKKI ELLAM VERUM MAYIR LALETTAN,Negative ,0
1954,Etttaaaaaaaaaaa hugging face hugging face U R the real ahangaram 4 ouR mollywooood,Positive ,2
1955,simham Thane romanjm nte ambho ndh manushyana ith,Positive ,2
1956,I love you Etta Etta fans like addi umma umma,Positive ,2
1957,Ethra kandalum oru madukunilla ee trailer,Positive ,2
1958,Anna Pwoli Ufff Maranom Mass Maranom,Positive ,2
1959,Ellarum orugi irunno Raja returns Teaser vannappol youtube cheria parukkukalode rekshapettu Ennal innu chavum Waitingg,Positive ,2
1960,Lucifer num katta support Eni Madura raja kkum katta support Thalapathy lovers Kerala,Positive ,2
1961,Malayalam cinemmyude talavara mattan povunnaaa item,Positive ,2
1962,Kandappol aaa kalagattathil ethiya pole oru feel,Positive ,2
1963,Etta padam kandu oru rakshayillatta another 100cr loading,Positive ,2
1964,Pulimurugan endhooo evideyo feel cheyunna poley,Mixed_feelings ,1
1965,oru rkshem illa makkale manikyam aayitulla angathin orungikko,Positive ,2
1966,Ejjati item ikka katta waitingz 100,Positive ,2
1967,Aah last superman punch undallo gives a goosebumpz ith powlikku,Positive ,2
1968,Ingere guhanennokke vilikkunnavarodu onne parayaanullo ingerude ee agil ningal onnukil bedil kaalaneyum kaathu allenkil photo aayi chuvaril,Negative ,0
1969,16k dislike adicha ma Mahaanmaarude shirasu pilarnnu andharikane Bagavaane,Negative ,0
1970,Mammookka enna oru etha,Positive ,2
1971,Njan lalettanu katta fan aan Pakshe idhile mamukkane Kanan vendi ee trailer etre pravisyam kandunu enik ariyila Kidu,Positive ,2
1972,Pisharody vidunna lakshanam unnumillaallo anyway good luck,Mixed_feelings ,1
1973,Maranamass trailer Ettan powlichu Supper kidukki Love you laletta,Positive ,2
1974,Enna parayan eneet ninnu thoyth povum,Positive ,2
1975,mamooka mas alla marana mas aan,Positive ,2
1976,Kanditt climax pulimurugan effect pole anenn thonunn kuttam parnaje alla friends daddy girija und pinne aa shots ellam pulimurugan trailerilum und,Mixed_feelings ,1
1977,8 mani onnu vagam ayal matiyarunnu star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2
1978,Laletten fan anu pakshae trailer oru rakshayilla ikka look poli,Positive ,2
1979,Direction kidu aanennu thonnanu Mammootyude prithvidem star value kaaranam sradhikkappedukayum cheyyum,Positive ,2
1980,Happy b day ikkaaaaurangathe ethinayi waiting arnu,Positive ,2
1981,Promising trailer Chummma aangu powlich adukki kaiyil koduthu Ikkkkaaaaa ente ponno ejjathi romanjam star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2
1982,Ikka ethu lookil vannalum polichadukkum,Positive ,2
1983,Njn oru katta lalettan fan anu pakshe ithoru oru onanora item thaneyaa smiling face with 3 hearts smiling face with 3 hearts katta waiting,Positive ,2
1984,8 mani aaavaaan vendiiiii katta waiting,Positive ,2
1985,Trailer kanunnathinumunpe aadyam dislike adichu Trailer kand kazhinj like adichu Kidu fdfs,Positive ,2
1986,Cheguthan vannu Ini star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes the horns sign of the horns the horns sign of the horns Rajayude oozham B I G • M s,Positive ,2
1987,Uyir aanu ikka Lokathile yettavum sundharanaaya muthachan,Positive ,2
1988,ithu polikkum rajuvetta tnx alot,Positive ,2
1989,Padam vere level akum enn urappullavar ivde common,Positive ,2
1990,Ikka vera level ithu 500 cr kerum100 sure,Positive ,2
1991,nte ponnoooo 3 oru rakshayum illaa 3,Positive ,2
1992,Aa sound keetitt romancham vannavar ethra perundd ivide,Positive ,2
1993,14 minute 65 k like Ith polikkum,Positive ,2
1994,Uff VERE LEVEL MASS Trailer Otta Peru mammookka Mamangam,Positive ,2
1995,mammukka fanzz ividea vannu like Adikkdaa,Positive ,2
1996,L nu shesham pradhiksha koodathe erikkumo L alettaaa,Positive ,2
1997,Trailer kandit poliyan ann chnce Bt nalla visuals pradheekshikunnu,Mixed_feelings ,1
1998,Pulimurugande cheriyoru copy aarkengilum feel aayo,Mixed_feelings ,1
1999,Mammootty nalla cinemakal vittu pinnem mass floppukalilekku pokanallo Mayiru,Negative ,0
2000,Ithokke kandit engane dislike adikan thonnunadeeyy,Negative ,0
2001,ijjathi moonjiya makeup ikka shokam aaki kalanju,Negative ,0
2002,film kandathin sheshavum trailer veendum veendum kanunnu hangover,Positive ,2
2003,Ikkka romajam ikkka uyir poli ennni 21 kannnam,Positive ,2
2004,Ella recordum theerkaan kazhiyatte ennaasamsikunnu Enkil maathre e record marakaar release aavumbo thiruthaan saadhikku,Positive ,2
2005,Glass kondum mass kanichilea pwoli odiyan,Positive ,2
2006,feel good kand maduthavarkkaayitha ichayante mass masala padam,Positive ,2
2007,I am a mammootty fan but ithu kand ende romam eznettu ninnu superr lalatta and rajuettan,Positive ,2
2008,Sunny chechi poli vaakki onnum enikk parayan illa teaseril kaanichilla traileril kaanichond sandoshaayi,Positive ,2
2009,Mammooty fans,Negative ,0
2010,Best actor pole mattoru kidu movie akate ee best singer,Positive ,2
2011,FDFS locked Ikka uyir,Positive ,2
2012,Vishayam trailer onnum parayaan illa Lub u ettaaa,Positive ,2
2013,Lucifer vere level anu makkale vegam poi kanubroos,Positive ,2
2014,Kiduveeee kidilosky onnum parayanilla adipwoli Hollywood touch bgm ente ponnoooo ikka fans vann pwolikkada,Positive ,2
2015,Veendum slow motion kanichu alukale vadiyakkan ethittundu,Negative ,0
2016,Hahaha rolling on the floor laughing rolling on the floor laughing Siricchu satthu Sugar koodi Poyi mone Pakka Flop,Negative ,0
2017,Adipoli mass padam aarikkum Ikkede alle padam,Positive ,2
2018,Oru ikka fan aaya enne vare eattan fan aakkiya movie,Positive ,2
2019,super filim thanks rajuvetta lalettan thakarthu,Positive ,2
2020,Teaser double strong ayappo trailer sarikkum triblestring ayi,Positive ,2
2021,Ee nadante aaradhagan aan enn thala uyrthi thnne prym Ella kalathum proud to be a mammukaa fan,Positive ,2
2022,Ithupole ishtappettittilla mattorale en Happy birthday pinnokka,Positive ,2
2023,192k views and 196k likes masmarikam,Positive ,2
2024,Super film adipoli njhan theatre povaan vaashi pidicha supermfilm ishtappettavarkk like,Positive ,2
2025,Pappanum shameerum eee varavil ichiri serious anu,Mixed_feelings ,1
2026,that dialogue at 1 03 goosebumbsss laleettaaaaaa,Positive ,2
2027,nirthathan samayamaii mammmokkka prayam kurey ayyi,Negative ,0
2028,Sathyam paranja alamb trailer ayind,Negative ,0
2029,Uffff Ussar look mammookka,Positive ,2
2030,Singa thalaivaa recordukal ini rajaku swontham,Positive ,2
2031,Enne polle 12 vattathille kuduthalle kandavarre arune,Positive ,2
2032,Adipoli ം Istam,Positive ,2
2033,avasanathe aa idi yente ikka polichu Love you ikka,Positive ,2
2034,Madhu Raj kathiyyum abhram anu powli,Mixed_feelings ,1
2035,ente ponno trailer kanditt padam oru 5 manikoor ulla poole,Negative ,0
2036,Madura raja vere level padam annu,Positive ,2
2037,Ekka polichu monaa megastar kiii jaiiii,Positive ,2
2038,Ethu pollickum 2 days kondu 1 millon pulimuragan 3 days edathu 1 million adikkan Ekka da,Positive ,2
2039,L A L E T T A N RAJUVETTA making oru raksha illya Can t Wait,Positive ,2
2040,Ekkkaaaaa Kaathirunath veruthe aayillaaa Heavy item Ekka fans hit the button,Positive ,2
2041,mammokka kidukkum katta waiting,Positive ,2
2042,New 100cr malayalam move Ikka massss,Positive ,2
2043,Ikka vere level Mass bgm pwli Ikka mwth,Positive ,2
2044,Nte ikkaa ethu kandittum kandittum mathiyavunnilllaaaaaa Polichu ikkkaaaaaaaaaaaa,Positive ,2
2045,Ambujakshante kadha Pora Lucifer trailer kandapol kittuna oru punch illa ennirunalum ikkayude padavum nalla reethiyil vijayikate Ennu,Mixed_feelings ,1
2046,Ikka ingale nammude chunkane Love You Ikkkaaa,Positive ,2
2047,Avasanam Romante oru Superman punch,Positive ,2
2048,Lalettan polichu kidilam I am waiting all lalettan fans,Positive ,2
2049,Rajuvettan mass lalettan kola mass Ndhaa parayaa lleaa njan onnoode kandechum varaam,Positive ,2
2050,Veré level,Positive ,2
2051,Ettan fan aaanu but nallathu kandal nallathanu ennu thanne parayum ikka mass aaayittund ithu pwolikkum,Positive ,2
2052,njan oru ikka fanannengilum lalettan onnam polikatte,Positive ,2
2053,Madhuraraj teaser kidu Lucifer kandittu venam feedback tharannnnn vegam kothupikkathe iduvvo,Positive ,2
2054,lalettan faana big fan ennalum ikkanem ishtaa we r waitting,Positive ,2
2055,Eth nammuk ikka fansinu oru pwoli pwolikkanam,Positive ,2
2056,Guest role anenkillum mammooka poliyannu,Positive ,2
2057,Happy birthday mammokka Trailer kidu padam thakarkkum,Positive ,2
2058,Urutaam enna dialogue parayenda tone sheriyalla Athava Namak avane urutaam oru funny dialogue,Mixed_feelings ,1
2059,Lalettan itra look il ee aduthengum kanditilla,Positive ,2
2060,Mammmukkkkaa pwoly Bike stunt isto undegil vaa makkkle nammle chanlot,Positive ,2
2061,Ettan mass anneee Nala orginal paka mass,Positive ,2
2062,Vineeth ettan produce cheyyunna film vere enth nokana,Positive ,2
2063,Oru Pulimurugan chaya kachal idaku ille ennu doubt illathe illa thinking face thinking face,Mixed_feelings ,1
2064,Sudappikal kuttathode vannu thalli thalli thurimezhugunundallloooo,Negative ,0
2065,Marana maaas I am waiting for odiyan,Positive ,2
2066,Rajuvettan pwolichu ini abhinayikkan time illathavuo,Mixed_feelings ,1
2067,Maranamass lalettan kasari ini March 28 vare waitchayyanamallo,Positive ,2
2068,Onte oru ikkayum kunjikayum muttamurianss of the country,Negative ,0
2069,Ejjathi Item Lalettanum fansum pwolikmmmmm,Positive ,2
2070,Degrade cheyyunna narikale ningalku asuya Undo ulladukondavum dislike Pedichoo kurippeleee,Negative ,0
2071,Super movie ella arum kananam Suraj robo combinations kalakki Vathyasthamaya oru anubhavam,Positive ,2
2072,103k likes within 36 minutes Ufff pwoli lalettaaa Waiting,Positive ,2
2073,Puli murukan Ithokke enth,Mixed_feelings ,1
2074,Cinema Kandittu Vannavar Arokkeyundu Nice Movie Claimax Vere Level,Positive ,2
2075,Dislike adikkan vanna aattan paansinu naduviral ം,Negative ,0
2076,Buildup mathrum avaruthu Padam super aya mathiyayirunnu bros,Mixed_feelings ,1
2077,Oru reksheyum illa kandittu oru tamil padam feelings,Positive ,2
2078,Njaan mammoka faan aayi laletta aaa pazhashirajayum chathiyan chanduvum oke onnu poyi kaanu,Negative ,0
2079,Dislike count kootan budhimuttuna chila aalukal,Negative ,0
2080,Rahumanaaa ne polikkadaaa My dear class mate smiling face with 3 hearts smiling face with 3 hearts,Positive ,2
2081,Kalakki ithu box ofice aaghosham aayirikkum,Positive ,2
2082,0 15 sec Ho Romanchification Ikka pattu padi thimirkkum,Positive ,2
2083,ee video onnu kandu support chaiuka,Positive ,2
2084,Ente ponno ah sound smiling face with 3 hearts smiling face with 3 hearts poli poli the horns sign of the horns the horns sign of the horns,Positive ,2
2085,Chilapo Tovino nu Superstar Pathavi Nedi kodukaan pokunna chithram,Positive ,2
2086,Padam motham twistukal aayirikkumennathil samshayamilla,Positive ,2
2087,Lalettaaa pwolich Ntammow Katta waiting Lalettaaaaaaaaa,Positive ,2
2088,Padam kidu mooneee kaanan marakkalle ethupole padam kandillegill you is bad man,Positive ,2
2089,Directed by Prithviraj Sukumaran idhu pwolikkum,Positive ,2
2090,Lucifer um madhura rajayum block buster film avatte,Positive ,2
